r,lambda,zeta_abs
1.4933330309495108,2.4800435413248523,2.15538356508845e-08
1.4968880384149035,2.4906737995496178,1.8890593311271757e-08
1.5004430458802964,2.501329333930541,1.6625690573488276e-08
1.5039980533456894,2.5120101444676233,1.4693934424959481e-08
1.507553060811082,2.522716231160862,1.3041616117714303e-08
1.511108068276475,2.53344759401026,1.1624374560761108e-08
1.514663075741868,2.5442042330158157,1.0405476046691506e-08
1.518218083207261,2.5549861481775293,9.354426028891112e-09
1.5217730906726536,2.5657933394954004,8.445846305233463e-09
1.5253280981380466,2.5766258069694303,7.658564804542389e-09
1.5288831056034395,2.587483550599618,6.9748760527924565e-09
1.5324381130688325,2.5983665703859637,6.379938966541664e-09
1.5359931205342252,2.609274866328467,5.861285385247004e-09
1.5395481279996182,2.6202084384271287,5.408418103204448e-09
1.543103135465011,2.6311672866819484,5.012481400377996e-09
1.5466581429304038,2.6421514110929256,4.665990436682493e-09
1.5502131503957968,2.653160811660061,4.362608551751601e-09
1.5537681578611897,2.664195488383355,4.096963646853494e-09
1.5573231653265827,2.6752554412628067,3.864496531083859e-09
1.5608781727919754,2.686340670298416,3.661335479519811e-09
1.5644331802573683,2.6974511754901833,3.4841923468958534e-09
1.5679881877227613,2.708586956838109,3.330276461898725e-09
1.571543195188154,2.7197480143421924,3.1972232381288304e-09
1.575098202653547,2.730934348002434,3.083035012744822e-09
1.5786532101189399,2.742145957818834,2.9860320902693783e-09
1.5822082175843328,2.7533828437913916,2.9048123488593758e-09
1.5857632250497256,2.7646450059201064,2.838218076945191e-09
1.5893182325151185,2.7759324442049804,2.7853089635299487e-09
1.5928732399805114,2.787245158646012,2.7453403768006784e-09
1.5964282474459044,2.7985831492432016,2.7177462421626028e-09
1.5999832549112971,2.809946415996549,2.7021259797437414e-09
1.60353826237669,2.8213349589060543,2.6982350889199195e-09
1.607093269842083,2.832748777971718,2.7059790785711826e-09
1.6106482773074757,2.844187873193539,2.725410540858645e-09
1.6142032847728687,2.855652244571519,2.756729257067546e-09
1.6177582922382616,2.8671418921056566,2.8002853097945106e-09
1.6213132997036546,2.8786568157959525,2.856585259514962e-09
1.6248683071690473,2.8901970156424053,2.9263015283020452e-09
1.6284233146344402,2.9017624916450173,3.0102852220862324e-09
1.6319783220998332,2.913353243803787,3.109582718372648e-09
1.635533329565226,2.9249692721187137,3.2254564520733644e-09
1.6390883370306188,2.9366105765897994,3.359410451662287e-09
1.6426433444960118,2.9482771572170434,3.513221315398711e-09
1.6461983519614047,2.959969014000445,3.6889754777194928e-09
1.6497533594267975,2.9716861469400038,3.889113804759339e-09
1.6533083668921904,2.983428556035722,4.116484782158162e-09
1.6568633743575834,2.9951962412875974,4.37440782605753e-09
1.660418381822976,3.0069892026956304,4.666748569397507e-09
1.663973389288369,3.018807440259822,4.9980083624276125e-09
1.667528396753762,3.030650953980172,5.373430693471193e-09
1.671083404219155,3.0425197438566793,5.7991278015432086e-09
1.6746384116845476,3.0544138098893443,6.282231438528549e-09
1.6781934191499406,3.066333152078168,6.831072572599092e-09
1.6817484266153335,3.0782777704231497,7.45539583981883e-09
1.6853034340807265,3.0902476649242896,8.166615788846027e-09
1.6888584415461192,3.1022428355815865,8.978123475190684e-09
1.6924134490115121,3.1142632823950422,9.90565380966725e-09
1.695968456476905,3.126309005364656,1.0967726328255585e-08
1.6995234639422978,3.138380004490427,1.2186174824024642e-08
1.7030784714076908,3.1504762797723567,1.3586784685452434e-08
1.7066334788730837,3.1625978312104444,1.5200060967452054e-08
1.7101884863384766,3.17474465880469,1.7062155365688804e-08
1.7137434938038694,3.186916762555093,1.921598659957491e-08
1.7172985012692623,3.1991141424616547,2.1712596518884695e-08
1.7208535087346553,3.2113367985243744,2.4612793886638696e-08
1.724408516200048,3.223584730743251,2.7989149697131817e-08
1.727963523665441,3.235857939118287,3.192842261146161e-08
1.7315185311308339,3.2481564236494807,3.653451131835381e-08
1.7350735385962268,3.2604801843368323,4.1932053209850714e-08
