words,fitness,U00,U01,U02,U10,U11,U12,U20,U21,U22
aBa baa AAB,0.28928190921274927,0.9996458218141322,0.026593964353632052,0.0009959866998839146,0.02659400391459269,0.9996463165809099,2.6495473247311483e-05,0.0009949298162314597,5.297336332425811e-05,0.9999995036541186
aBa baa Baa,0.2893259944385067,0.9996463095562484,0.02659401633596095,0.0001186831715346058,0.02659401689020413,0.9996463165820555,3.0939747558088012e-06,0.00011855891404964591,6.249142714878765e-06,0.999999992952366
AbA AAB ABA,0.2893285878896925,0.9996463141189527,0.02659401682079263,7.026896143274738e-05,0.02659401701158688,0.9996463165820255,1.782063665251828e-06,7.019671623520091e-05,3.650167330223328e-06,0.9999999975295487
aaB AAb Baa,0.2926681862889288,0.9997080887347947,0.024133886552604403,0.0011370303821293228,0.024133933344093438,0.9997087338359905,2.744784264665302e-05,0.0011360367805310094,5.488084576469706e-05,0.9999993532040539
aaB AAb AAB,0.29271555171807906,0.9997087223944536,0.0241339478208887,0.00015142994111340866,0.02413394864125883,0.9997087338370496,3.592262988513208e-06,0.00015129913920798103,7.245819064331276e-06,0.9999999885280343
aaa Baa BAA,0.3001739894042078,0.9998907807179367,0.014769989372057838,0.0005234971099384376,0.014779263689055997,0.9992626312983789,0.03543680368556888,2.9011426137245213e-07,0.03544067020513997,0.9993717821188101
aa Baa BAA,0.30017398940420886,0.9998907807179367,0.014769989372057103,0.0005234971099384116,0.014779263689055262,0.9992626312983789,0.03543680368556888,2.901142613724248e-07,0.03544067020513997,0.9993717821188101
aba bAA ABA,0.30181460550489836,0.9998520020663724,0.01720386707670268,3.0355794208741358e-05,0.017203893857702535,0.9998504454927224,0.0017642800621095055,1.1853117132360258e-09,0.0017645411901675062,0.9999984431959823
aba bAA AAb,0.3019783709327502,0.9998520020663724,0.01720388274342138,1.955550339093231e-05,0.017203893857702535,0.9998513559222645,0.0011367042455340329,3.129972950655895e-09,0.0011368724464592196,0.9999993537603115
aba bAA AAA,0.3021612366032929,0.9998468587995297,0.017203539671433035,0.003208920610835516,0.017203805360388274,0.9998520020647707,5.5210434034112486e-05,0.003207495882318614,0.00011040762464771848,0.9999948498768988
aaB ABA Baa,0.3022310289485929,0.9998513566869436,0.01720384941623336,0.001136704245534059,0.017203882753020042,0.9998520020662072,1.9555503390932953e-05,0.0011361995857187902,3.9108323161148495e-05,0.9999993537603115
AAb AAA Baa,0.30507326825388326,0.9998907807179789,0.014779230276530355,3.142648452666165e-05,0.014779263689055685,0.9998885200237138,0.002126238367805849,1.1853576848296995e-09,0.002126470601879551,0.9999977390588337
AA AAb Baa,0.30554293451398457,0.9998885219984215,0.01477913008992476,0.0021262383678057628,0.014779230303197846,0.9998907807175849,3.142648452666138e-05,0.0021255416854738985,6.284714768226658e-05,0.9999977390588337
AAb AAA AAB,0.30554852041217323,0.9998907807179767,0.014779263063712269,4.299796314482255e-06,0.014779263689055655,0.9998907371439881,0.00029519224405682103,6.339732282664813e-08,0.00029522355119540735,0.9999999564215245
AA AAb AAB,0.3056136734044242,0.9998907371817745,0.014779261132640427,0.00029519224405680764,0.014779263045552831,0.9998907807182453,4.299796314482199e-06,0.00029509645555938336,8.662050330541671e-06,0.9999999564215244
aaa aba BAA,0.30638979675859235,0.9999461436867045,0.010366401379600865,0.0004974419816909855,0.010378329634578184,0.9987955224138269,0.04795617457728343,2.901303247136702e-07,0.047958754451381015,0.9988493168998956
aa aba BAA,0.3063897967585931,0.9999461436867045,0.010366401379600335,0.0004974419816909601,0.010378329634577653,0.9987955224138269,0.04795617457728343,2.9013032471364297e-07,0.047958754451381015,0.9988493168998956
aba bAA BAA,0.30751967138227465,0.9987021999117878,0.017124792082900603,0.04796516848165391,0.017184109855486254,0.9998520022743084,0.0008245705129898283,0.047943949147213574,0.0016477391097309802,0.9988486685659623
aaa aba AAA,0.3108935886097575,0.9999461436867467,0.010378276218896696,3.329757134583896e-05,0.010378329634578624,0.9999409967497681,0.0032083162369098512,1.1854233169184732e-09,0.003208489021997039,0.999994852785851
aa aba AAA,0.31089358860975824,0.9999461436867467,0.010378276218896162,3.329757134583725e-05,0.01037832963457809,0.9999409967497681,0.0032083162369098512,1.1854233169184732e-09,0.003208489021997039,0.999994852785851
aab baa AAA,0.3109228368829156,0.9999699723279805,0.0077360642011077676,0.00045579935754115424,0.007749480130551758,0.9982366170388486,0.058852374298246524,2.9013723849741027e-07,0.05885413930651831,0.9982665927929296
aaa aba ABA,0.31159411549317334,0.9999409989669732,0.01037811600701604,0.003208316236909509,0.0103782762381052,0.9999461436865476,3.329757134583542e-05,0.00320779788276642,6.65923989205738e-05,0.999994852785851
aa aba ABA,0.3115941154931741,0.9999409989669732,0.010378116007015506,0.003208316236909697,0.010378276238104665,0.9999461436865476,3.3297571345835656e-05,0.0032077978827666077,6.659239892057427e-05,0.999994852785851
aaa aba AAb,0.3116232281012403,0.9999438845919806,0.010378235833560253,0.0021260028417276877,0.010378306187685699,0.999946143686711,2.2062416235320726e-05,0.002125659374093842,4.412548664117162e-05,0.9999977398100292
AA ABA Baa,0.311623228101241,0.9999438845919806,0.010378235833559794,0.002126002841727861,0.01037830618768524,0.999946143686711,2.2062416235321553e-05,0.0021256593740940155,4.4125486641173276e-05,0.9999977398100292
aa aba AAb,0.3116232281012411,0.9999438845919806,0.010378235833559719,0.002126002841727814,0.010378306187685165,0.9999461436867111,2.2062416235320902e-05,0.0021256593740939683,4.4125486641171975e-05,0.9999977398100292
AAA ABA Baa,0.3116232281012415,0.9999438845919806,0.01037823583355946,0.002126002841727948,0.010378306187684906,0.9999461436867111,2.2062416235321722e-05,0.0021256593740941023,4.4125486641173636e-05,0.9999977398100292
aaa aba baa,0.31168947258969654,0.9999461001433101,0.010378327852240151,0.0002951595778744492,0.010378329182646143,0.9999461436870088,2.9760969133889485e-06,0.0002951127947583535,6.039199762783735e-06,0.9999999564359823
aa aba baa,0.3116894725896973,0.9999461001433101,0.010378327852239617,0.0002951595778744691,0.010378329182645609,0.9999461436870088,2.976096913388998e-06,0.0002951127947583734,6.039199762783834e-06,0.9999999564359823
aab baa BAA,0.31425019855312586,0.9999699723280226,0.0077494048147392965,3.416593505779458e-05,0.007749480130552084,0.9999602531240805,0.004408824075778784,1.1854515654668145e-09,0.004408956457290502,0.9999902805042445
aab baa AbA,0.3150776185523755,0.9999699723280222,0.007749476308217445,7.696913461951007e-06,0.007749480130552083,0.9999694769606952,0.0009953414793432754,1.669668399793459e-08,0.000995371238633768,0.9999995046179259
aab baa AAB,0.3152065526725683,0.9999602554585911,0.007749178889268759,0.004408824075778831,0.007749404827604322,0.9999699723279228,3.416593505756383e-05,0.004408426931112557,6.833033972504179e-05,0.9999902805042445
aab baa Baa,0.3153056389361793,0.9999697544158843,0.007749473416581095,0.0006602387463158359,0.007749478441795589,0.999969972328342,5.053256453431112e-06,0.0006601797608069925,1.0169609545750707e-05,0.9999997820296075
AA aba bAA,0.3181301397474794,0.9999948544489146,0.003207495925869508,5.518677163489199e-05,0.003207970650461055,0.9998468527087588,0.01720407081756024,3.66712539119999e-09,0.01720415933067867,0.9998519974984921
