words,fitness,U00,U01,U02,U10,U11,U12,U20,U21,U22
aab aaB BAA,1.0904749996215866,0.7048206535868877,0.056814138005892474,0.7071067811865476,0.08034732450246934,0.9967669273432455,5.204170427930421e-16,0.7048206535868877,0.056814138005891746,0.7071067811865475
aa AA AAA,1.092906937385299,0.5773502691896257,0.5773502691896257,0.5773502691896257,0.5773502691896257,0.7886751345948129,0.2113248654051871,0.5773502691896257,0.2113248654051871,0.7886751345948129
AA aaa AAA,1.092906937385299,0.5773502691896257,0.5773502691896257,0.5773502691896257,0.5773502691896257,0.7886751345948129,0.2113248654051871,0.5773502691896257,0.2113248654051871,0.7886751345948129
aa aaa AAA,1.092906937385299,0.5773502691896257,0.5773502691896257,0.5773502691896257,0.5773502691896257,0.7886751345948129,0.2113248654051871,0.5773502691896257,0.2113248654051871,0.7886751345948129
aa AA aaa,1.092906937385299,0.5773502691896257,0.5773502691896257,0.5773502691896257,0.5773502691896257,0.7886751345948129,0.2113248654051871,0.5773502691896257,0.2113248654051871,0.7886751345948129
AAA AAB ABA,1.0944414488465721,0.803320297822371,0.5950064558521697,0.025373541353486597,0.46054024508222197,0.5936350895109743,0.6599242859305184,0.3775965860097041,0.5418161108674583,0.7509035359074282
AA baa ABA,1.0944414488465732,0.8033202978223695,0.5950064558521722,0.025373541353484824,0.46054024508222297,0.5936350895109737,0.6599242859305182,0.37759658600970675,0.5418161108674561,0.7509035359074285
aa AAB ABA,1.0944414488465737,0.8033202978223688,0.5950064558521728,0.025373541353485164,0.4605402450822239,0.5936350895109731,0.6599242859305179,0.3775965860097069,0.5418161108674556,0.7509035359074286
aa baa ABA,1.0944414488465737,0.8033202978223688,0.5950064558521725,0.025373541353484717,0.46054024508222324,0.5936350895109734,0.6599242859305182,0.377596586009707,0.5418161108674558,0.7509035359074284
AA AAB ABA,1.094441448846574,0.8033202978223688,0.5950064558521728,0.025373541353485764,0.4605402450822239,0.5936350895109731,0.6599242859305181,0.37759658600970647,0.5418161108674562,0.7509035359074284
aaa AAB ABA,1.0944414488465777,0.8033202978223648,0.5950064558521783,0.025373541353484408,0.4605402450822275,0.5936350895109704,0.6599242859305178,0.37759658600971086,0.5418161108674526,0.7509035359074288
aaa baa ABA,1.0944414488465777,0.803320297822365,0.5950064558521779,0.025373541353484012,0.46054024508222685,0.5936350895109708,0.6599242859305181,0.377596586009711,0.541816110867453,0.7509035359074286
aab aba BAA,1.0946612126853217,0.7056262176577395,0.04573446133969692,0.7071067811865476,0.06467829549442797,0.9979061669776048,5.793976409762536e-16,0.7056262176577397,0.04573446133969775,0.7071067811865475
aab ABA BAA,1.0946612126853217,0.7056262176577395,0.045734461339696796,0.7071067811865476,0.0646782954944277,0.997906166977605,5.169475958410885e-16,0.7056262176577397,0.04573446133969753,0.7071067811865475
