r,lambda,zeta_abs
0.903201791694292,1.0657734765197793,5375962.360422594
0.9067567991596849,1.072207892822317,4836206.628644907
0.9103118066250778,1.078667585281013,4335998.765377324
0.9138668140904707,1.0851525538958668,3874545.3748031906
0.9174218215558636,1.0916627986668788,3450734.4835803555
0.9209768290212564,1.0981983195940486,3063188.242584529
0.9245318364866494,1.1047591166773767,2710313.990540057
0.9280868439520422,1.1113451899168623,2390352.7976911184
0.931641851417435,1.1179565393125062,2101424.7828600197
0.935196858882828,1.124593164864308,1841570.669563747
0.9387518663482208,1.1312550665722678,1608789.211145328
0.9423068738136138,1.1379422444363858,1401070.266994433
0.9458618812790066,1.1446546984566615,1216423.448749001
0.9494168887443996,1.1513924286330957,1052902.3747561583
0.9529718962097924,1.1581554349656873,908624.6718330426
0.9565269036751853,1.1649437174544373,781787.9451475628
0.9600819111405782,1.171757276099345,670682.0001867204
0.963636918605971,1.1785961109004108,573697.6462607192
0.967191926071364,1.1854602218576349,489332.44021158246
0.9707469335367568,1.1923496089710164,416193.74370142707
0.9743019410021497,1.1992642722405564,352999.46960452263
0.9778569484675426,1.2062042116662544,298576.8846690954
0.9814119559329355,1.2131694272481102,251859.81880855726
0.9849669633983283,1.2201599189861239,211884.60811032497
0.9885219708637213,1.2271756868802959,177785.07076299106
0.9920769783291141,1.2342167309306256,148786.78426768002
0.995631985794507,1.2412830511371133,124200.89997935564
0.9991869932598999,1.2483746474997592,103417.69845496866
1.0027420007252927,1.255491520018563,85900.05728185015
1.0062970081906857,1.262633668693525,71176.97281108458
1.0098520156560784,1.2698010935246444,58837.249116565676
1.0134070231214714,1.2769937945119223,48523.441939796445
1.0169620305868643,1.2842117716553583,39926.122602562355
1.0205170380522572,1.2914550249549523,32778.506973612624
1.02407204551765,1.2987235544107036,26851.477547852406
1.027627052983043,1.3060173600226137,21949.012434481287
1.0311820604484359,1.3133364417906817,17904.023384516764
1.0347370679138286,1.320680799714907,14574.595702268314
1.0382920753792215,1.328050433795291,11840.615734681893
1.0418470828446145,1.335445344031833,9600.766358415212
1.0454020903100074,1.342865530424533,7769.867226135404
1.0489570977754001,1.3503109929733903,6276.5342377660645
1.052512105240793,1.3577817316784062,5061.131530447169
1.056067112706186,1.3652777465395802,4073.989013469648
1.059622120171579,1.3727990375569121,3273.8589144133216
1.0631771276369717,1.3803456047304017,2626.585776906431
1.0667321351023646,1.3879174480600496,2103.965709745973
1.0702871425677576,1.3955145675458556,1682.7723057484966
1.0738421500331505,1.4031369631878194,1343.9284228362562
1.0773971574985433,1.4107846349859408,1071.8048657747634
1.0809521649639362,1.4184575829402208,853.6288589500707
1.0845071724293291,1.4261558070506586,678.9870086049062
1.0880621798947219,1.433879307317254,539.4091805320086
1.0916171873601148,1.441628083740008,428.02134115789755
1.0951721948255078,1.44940213631892,339.2569103340279
1.0987272022909007,1.45720146505399,268.6175445387389
1.1022822097562934,1.4650260699452173,212.47550697530218
1.1058372172216864,1.4728759509926033,167.9108880420882
1.1093922246870793,1.480751108196147,132.57792089739615
1.112947232152472,1.4886515415558486,104.5954996261857
1.116502239617865,1.4965772510717084,82.45776055093424
1.120057247083258,1.5045282367437263,64.96124000905772
1.1236122545486509,1.5125044985719023,51.14568423018107
1.1271672620140436,1.5205060365562357,40.24606848401359
1.1307222694794365,1.5285328506967275,31.653792774248537
1.1342772769448295,1.5365849409933774,24.88536882366875
1.1378322844102224,1.5446623074461854,19.557206069332608
1.1413872918756152,1.5527649500551508,15.365350281296479
1.144942299341008,1.5608928688202746,12.069233906274837
1.148497306806401,1.5690460637415564,9.478668254895751
